frame,wrist_x_sm,wrist_y_sm,elbow_x_sm,elbow_y_sm,wrist_vx_mps,wrist_vy_mps,wrist_speed_mps_sm,wrist_speed_kmh_sm,forearm_angle_rad,wrist_angular_vel_rads_sm
205,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
206,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
207,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
208,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
209,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
210,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
211,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
212,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
213,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
214,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
215,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
216,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
217,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
218,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
219,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
220,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
221,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
222,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
223,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
224,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
225,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
226,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
227,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
228,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
229,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
230,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
231,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
232,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
233,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
234,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
235,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
236,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
237,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
238,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
239,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
240,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
241,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.0,0.0,-1.4213251355923546,0.0
242,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,-0.01866908723607647,-0.06720871404987529,-1.4213251355923546,-0.35247241379527117
243,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,-0.014845486659504803,-0.053443751974217295,-1.4213251355923546,-0.5452278499025976
244,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.017066972136525888,0.061441099691493195,-1.4213251355923546,0.9984780472403069
245,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.0,0.0,0.003441955316899198,0.012391039140837112,-1.4213251355923546,9.069172939452223
246,1911.7347412109343,648.0887451171866,1911.1146240234343,652.2065429687491,0.14357568546499794,0.14682893294195218,0.0553743074125613,0.1993475066852207,-1.4213251355923546,5.81328641584647
247,1913.049005681815,649.4327891956666,1911.6157226562468,654.4391368519167,0.2920248774913449,-0.06961113103325813,0.3370822520765192,1.213496107475469,-1.2919615760029322,-12.901675927762042
248,1914.4078813032638,647.4515380859366,1911.6516409209248,653.3702022668078,-0.07624526544474391,-0.3863321941726242,0.8248416357190012,2.969429888588404,-1.1349745762176107,-27.220605474688224
249,1912.3510710480896,645.8963778937525,1911.0972313818966,649.4016076290237,-1.268228248130285,-0.32919659336844953,1.426642419173032,5.135912709022915,-1.2272735529162826,-35.05790824261091
250,1902.7987615411903,644.4381351883784,1907.0875434380046,642.5518275669633,-2.3367559343799034,-0.19193360563486767,1.9997949685970804,7.19926188694949,-3.5559517553577193,-36.52634278655802
251,1890.9608524206888,644.1394542347292,1905.0499827727585,634.2223206887504,-2.6677744063739346,-0.16066115918735782,2.425123846418164,8.730445847105392,-3.7549215305162558,-30.295170978595962
252,1878.3784628863948,642.967473546147,1904.7668837510118,626.5363322996982,-2.64466260105734,-0.501038790077235,2.6325492042272067,9.477177135217945,-3.6985109734985695,-15.00821460830663
253,1866.7521148285282,639.5530406076662,1905.2229933965746,619.5646309460387,-2.349397782690068,-0.8006380100422997,2.5264660748776517,9.095277869559547,-3.6207753602332127,6.9452908505774404
254,1856.8725231880724,635.6385857388045,1905.5633042901081,616.0521065848205,-2.003492601261247,-0.9348767912522615,2.3244562840518768,8.368042622586756,-3.524048006326621,14.456045551297155
255,1848.4125252595686,630.9953565721379,1903.021027800322,618.8008610448787,-1.81511009736899,-1.349976182790543,2.324623520863757,8.368644675109525,-3.361295695481552,9.192923987684502
256,1840.2573511693358,623.2811609573686,1895.839554691725,619.8766632740624,-1.8939219492649584,-1.3177774699040774,2.497888333047264,8.992397998970151,-3.202767803397809,7.743646187427841
257,1831.075924563715,618.9326726740048,1884.1792710869834,622.6934275441347,-2.693199712939671,-0.527679500224907,2.788815182811971,10.039734658123095,-3.070891149292964,5.6407906759226005
258,1815.6043141022362,618.4508833451696,1866.120202795249,626.2671640899782,-3.381269968363177,0.2733364346065915,3.101193755109265,11.164297518393354,-2.9880808554375236,2.3885923538583986
259,1800.124423468781,621.4347423206668,1849.5170364710134,628.0452870290508,-3.412946202321211,0.7404473752742593,3.4303146606902466,12.349132778484888,-3.0085465721554403,-0.8635459073490992
260,1784.3628547965682,625.2287975492923,1833.7556268601163,629.8077054374653,-3.5020980048653048,0.7259234366903268,3.775236836053004,13.590852609790815,-3.0491528526394567,-3.0657017632820502
261,1768.066885547718,628.0797071580754,1816.7909379438895,629.259703532957,-3.710518402632942,0.5600924176375087,3.90963413545106,14.074682887623817,-3.117379442552277,-3.936682108521942
262,1750.397476262342,630.3557768322164,1800.1275058762826,627.4492332821792,-4.161736874196135,0.40020096305784997,3.8609160415412562,13.899297749548523,-3.199972686087184,-3.208145074216013
263,1729.9711390903994,631.7430705281038,1781.8571164349946,627.0131561147177,-4.127286805640017,-0.030453902861473075,3.829817715152852,13.787343774550267,-3.2325011719809678,-1.965479535155761
264,1712.617079169201,630.0770076074632,1765.8958100818427,623.740095658735,-3.450984088447651,-0.5138150321717122,3.754603006581134,13.516570823692083,-3.259975380152042,-0.8092562170751588
265,1698.381488222062,627.0397056150221,1750.6779890844807,621.7042260108046,-3.4065846656115073,-0.7051562775740898,3.713941345769382,13.370188844769777,-3.2432645102947517,0.29519171306937353
266,1681.4338521585812,623.6221413880706,1732.2765833206481,619.6320304044905,-3.8488403764404677,-0.7220883068467983,3.845672637914503,13.844421496492211,-3.219911604918135,0.7422426069784656
267,1663.1499366925368,620.4298468255369,1713.7261603549423,615.95558833663,-4.058955128834675,-0.7245841171899328,4.272271382970729,15.380176978694625,-3.2298285985785062,0.8692542082461336
268,1644.2789502164478,616.9894364262032,1693.656462434048,614.1494378424302,-4.733875806852942,-0.5998131702620312,4.82982364963106,17.387365138671818,-3.1990453885877623,1.0609937352615324
269,1619.816939448895,614.9392713406376,1669.8824801094065,612.9664679192869,-5.487288054672858,-0.3763165089397799,5.2596601470777795,18.934776529480008,-3.180976694647732,1.7532632059992537
270,1594.0493607954522,613.5447067987343,1645.475178508013,612.9068452909387,-5.8033971296215325,-0.5163018944750769,5.581664877960781,20.093993560658813,-3.153995544356684,3.705486269792833
271,1566.6937477805377,610.2131421638248,1619.4624942928144,613.3044135023497,-5.605592455314671,-0.9584562038082687,5.814858426659991,20.933490335975968,-3.083078047726961,6.091842316362008
272,1542.7368354301927,604.7711813129895,1596.549493434623,613.6498716940603,-5.465083465129905,-1.7491334580359945,5.939708938376018,21.382952178153666,-2.978073238217543,8.204071304192373
273,1516.6674149418268,594.2019077317531,1570.8248275162316,613.1997942243295,-5.3513520901011775,-2.7677271279372846,6.031064239002012,21.711831260407244,-2.804214094260276,9.523558385777124
274,1493.7515779305309,579.4359344878746,1546.8723287210814,611.5846977729293,-5.035834336257722,-3.451924383103775,6.099538262138764,21.958337743699552,-2.5973572240811196,9.411198597495659
275,1470.5703468487873,562.6036495852773,1520.3654885560381,603.1653896843708,-5.029090631656077,-3.7663175126718964,6.115594788274818,22.016141237789345,-2.4580291444094766,8.229459803297312
276,1447.7162404246124,544.9597815311308,1494.8594516242201,593.9587669207413,-5.100622531586631,-3.4235286592793193,6.01514408913775,21.6545187208959,-2.3368944967331204,6.295094889139108
277,1423.8802199590755,531.2653204847716,1469.6322750735571,585.1571496740556,-4.8789794134048625,-3.0409879804725,5.91485856849094,21.293490846567387,-2.2746868230251676,4.621223683861322
278,1403.0549924115578,517.1231569232356,1444.042777982107,573.1459398145792,-4.425399698470739,-3.3818056384340083,5.867858546495216,21.124290767382778,-2.202434706827387,4.17410212091577
279,1383.3709542410695,500.3089159680644,1419.2552183737466,556.3921256457566,-4.266391069040216,-3.618108994050581,5.643058097638544,20.31500915149876,-2.1399957903945084,4.500858903086178
280,1364.0012613932272,484.00367650944366,1394.991109476459,540.4561038326899,-4.310119908457542,-3.7635520776853575,5.277254159255505,18.99811497331982,-2.07283695996753,4.809839292416875
281,1343.9169377578783,465.85807727632005,1369.2857359518716,526.7777946439132,-3.7310360268983116,-3.5130224645626305,4.698375344392373,16.914151239812544,-1.9653857768126244,4.661273900462323
282,1329.8480684354688,451.84613816562603,1351.289448791766,518.4005124310903,-3.0811420347065326,-2.231560325400791,4.044908836500034,14.561671811400123,-1.882460440018373,4.010385536721357
283,1315.7127505876265,445.4307992117739,1332.8897604673953,512.703601787616,-3.07947510149211,-0.9446552524050749,3.532182226136017,12.715856014089661,-1.8207885569778326,2.7034372482612214
284,1301.6591400542798,443.1989439596855,1319.255187724058,514.2790347673154,-2.756918415464034,0.6587422757463329,3.2513189557823665,11.704748240816519,-1.8134700509684207,0.6795357763253888
285,1290.476444657229,451.4608005011746,1306.2944959500119,518.7280404227113,-2.519988004312435,2.336796287152831,3.2974164491444053,11.87069921691986,-1.8017526837031852,-1.0674777095990908
286,1278.5916499678688,464.58953196868174,1295.3204953412455,527.2413330078118,-2.8076221075554355,2.844245438485807,3.6726639274732253,13.221590138903611,-1.8317220312380862,-2.349214102254745
287,1264.7760067894328,477.4964813628747,1284.176241523774,534.0472286604175,-3.113899653702573,2.5926641997734587,4.08648634928746,14.711350857434857,-1.9012741671005307,-3.638950600973849
288,1250.0876057942692,488.32228610216214,1272.2125751445801,540.885243337391,-3.6466262813249815,2.0886554831364097,4.366976475543852,15.721115311957867,-1.9692088458886756,-4.500946860358705
289,1231.39548456101,496.6156357273903,1255.536283947171,546.391769607345,-4.257763715473981,1.9181931896180575,4.427462776375262,15.938865994950945,-2.0223619135798314,-5.0724480451726315
290,1211.112847926811,505.88106110808064,1240.4146400881004,551.9212646484367,-3.988599694080771,2.31268847841635,4.4484796455711475,16.014526724056132,-2.1375793546398465,-5.811927901571546
291,1194.8846028645817,517.7855454482034,1224.754039417612,555.5015200660334,-3.800445971360042,2.0397301129221863,4.528873701546312,16.303945325566723,-2.24061382822062,-6.5126099689545605
292,1176.3242895613485,524.5523619548576,1207.3024971041314,558.948493197882,-4.102046752362111,1.8851118247703351,4.6296089075975955,16.666592067351345,-2.3039597046872218,-6.2174544672337575
293,1157.335248410442,535.0414999429274,1188.0029687922738,560.5565531676974,-4.517094822562651,1.7734480963819568,4.864809227401927,17.513313218646935,-2.447651223282642,-4.381263772850393
294,1134.9756641470492,540.7861679539528,1169.5154558982667,564.5805790888791,-5.197638708551418,0.7264615025266852,5.35977166185851,19.295177982690635,-2.53835627478241,-1.9311014030505804
295,1109.7570539201993,541.6913901324904,1147.540106703191,567.2788186341645,-5.687759129371291,-0.34635500804723407,5.838562966151711,21.018826678146162,-2.5463196290030687,0.16624782846408492
296,1082.9110007017707,537.6157001974254,1123.479320971995,570.1151981766598,-6.247363474736567,-1.1161093206728583,6.031515720403286,21.71345659345183,-2.466178087236492,2.221874921994746
297,1052.5698789125897,531.4747380508481,1097.8102382643383,572.2336861746644,-6.345686642800019,-1.168815612928437,5.961602334561552,21.461768404421587,-2.408257252391793,3.580440125362185
298,1024.8237941461193,526.9165847580147,1072.5079158105877,573.9695246973072,-5.638765609731616,-0.4296050299376534,5.72177292054742,20.598382513970712,-2.362856849945763,3.4044698876985837
299,1000.9536928119068,527.5422154546293,1045.9732470491733,573.5133077778333,-5.061062266385012,-0.060449088794039464,5.401913129518276,19.446887266265794,-2.3457373340184065,2.307991002510109
300,978.4957943870893,526.3632453158813,1019.8792180313162,573.3210145364068,-5.069793244024689,0.1490563886860597,5.289768878424028,19.043167962326503,-2.2931778533685048,0.5142474141655643
301,954.5457713469784,528.9066492386187,994.3389060280526,574.1729509097665,-5.379838319018159,0.6668651330576761,5.538648572057362,19.939134859406504,-2.2919378667588832,-2.058864053972512
302,929.2497793750832,532.4676016935531,970.7316582749918,575.8969916801939,-5.785944872862741,1.2796632945225144,6.026304220186994,21.694695192673176,-2.333262672988091,-5.127541816272117
303,901.5823343120082,540.6204432367755,946.5459927645584,578.2660435267849,-6.556602879775417,2.203100363310194,6.6173801868841196,23.822568672782833,-2.444550262373779,-8.38131429053034
304,869.2318857696653,552.6343626872795,923.0400192458895,581.4518575296765,-6.509351254831646,2.812936781341897,6.997325343052364,25.19037123498851,-2.649903209270237,-11.21332956925998
305,841.9969730790032,566.3695306158677,904.7385808771294,584.9534584474761,-5.956670152156259,3.4340817608940144,6.960199044525671,25.05671656029242,-2.8536277320717303,-12.516109336895779
306,814.7056620544158,584.0692928694019,885.2186321572294,590.2632549335422,-5.613356294178927,4.14310659356986,6.566084731118903,23.63790503202805,-3.0539760876539215,-12.071829248631923
307,790.6133790119375,604.2947390337517,866.066339666192,595.0856246617957,-4.364892389688933,4.001712815440116,5.887576087953528,21.1952739166327,-3.2630430374926607,-10.45560496723536
308,774.7502687132193,620.7002095804578,848.3970659264226,597.7676761511592,-3.5050457200812604,3.3813768830060287,5.268383931699633,18.96618215411868,-3.443461714430076,-8.620029823648192
309,758.5288582673826,635.2472188049571,829.2852991938064,605.9568388967795,-3.132240133299054,3.298842098139298,4.7085461282348025,16.95076606164529,-3.534075813185582,-7.260044708071703
310,746.0783392835995,650.8971816554205,811.8054331329466,614.8273114621372,-2.6071532265699626,3.3105546203581655,4.194771089256776,15.101175921324396,-3.6435005415251327,-6.592503867154573
311,734.6634743430388,665.5514050768558,792.6876738577166,625.1995294744308,-2.303125217619889,3.481582025884696,3.956694020028082,14.244098472101095,-3.749246151891912,-6.918945842717427
312,724.9959698301363,682.7669202135746,775.9223852116297,637.1959566719079,-1.4354329933397076,3.4248888334852987,3.789356194155552,13.641682298959987,-3.8715492739954156,-8.732893641015457
313,721.523794198964,696.9021849529042,761.7928952964343,646.8157279935225,-0.7800871337065818,3.2545305104160653,3.5253674529587755,12.691322830651592,-4.035218743933409,-10.99190660717888
314,717.855200829443,712.5582724567089,748.0183665618226,655.5675894336773,-0.3842110757785056,3.2489963787382035,3.0637072068528046,11.029345944670096,-4.2256045019370045,-12.304789042497468
315,718.0067992107167,726.6428788090154,736.1240625422744,661.356951560808,0.40802209824122765,2.7287145982279104,2.3943184264208357,8.61954633511501,-4.441694075965713,-12.511248434375954
316,721.5901573808668,737.5364060174841,722.0013485863085,663.8355271640785,0.5890203044785505,1.9049525153951117,1.8085238037861626,6.510685693630186,-4.706809848283607,-11.68750670551665
317,723.3985788584778,744.0804512056943,710.9756379891257,668.1059757909725,0.7679980722014453,0.7182494823287767,1.4499383930165721,5.21977821485966,-4.874469286296857,-10.092676189297705
318,728.6202654157355,744.1111249386995,706.6136736188607,668.8900875735583,0.6680089811861541,-0.8244986219640884,1.5116850361406429,5.442066130106315,-4.997005270597682,-7.917620542448448
319,729.5134058039931,736.5331479027147,700.0549538352263,667.044387090773,0.1006187443683551,-2.1286449367356854,2.2837954331992134,8.221663559517168,-5.11335397459637,-6.581407486486995
320,729.541310231922,724.6259147346784,693.5695491642136,661.9629302582174,-0.3925817649267291,-3.469626203578134,3.4943567013212657,12.579684124756557,-5.233509915068695,-7.137944556861129
321,725.9197871220566,704.7728506641461,686.7272906943308,649.5479464180016,-1.1253221646862448,-4.97909423881119,4.750299307021553,17.10107750527759,-5.329587945459222,-8.632874194213308
322,719.2403255314011,679.0482346836097,672.532036851494,629.2451399105444,-1.5220411279602128,-6.519755487042858,6.029305399461806,21.7054994380625,-5.465731381398633,-10.504718226766876
323,711.9873126141426,645.0922510716813,652.5991183194237,607.8974020161145,-3.260858650732242,-6.238649108699746,7.19602147897841,25.905677324322276,-5.723651428729707,-12.1373001339776
324,689.3910466974422,621.9408293224508,618.7224312654296,595.506057012648,-5.1946008923479585,-5.7955113232023905,8.35151231297464,30.065444326708704,-5.925233166417149,-13.055903271880517
325,664.4369257146652,592.0412445728905,584.2626486774122,582.0502821356695,-7.19615866763009,-7.170012971701646,10.05124680868773,36.18448851127582,-6.159208855982837,-14.56035127724992
326,623.5187812573973,556.3078966016885,541.5498556822401,568.4796969591273,-10.307520303663262,-5.714541911298742,12.556140704966172,45.20210653787822,-6.430600956345704,-17.45010865552765
327,570.0838486312264,539.7314166444713,497.6739542907444,568.0351916556742,-13.48196136972503,-4.614256405173621,15.256883942940041,54.92478219458415,-6.655807318200146,-21.095090315093884
328,500.10747544589947,514.0698725712756,446.0272778267462,562.0433661390684,-17.050674788504015,-5.626051946186225,16.740547692158877,60.26597169177196,-7.00881658673727,-23.794213367009696
329,414.00522009118754,488.23160899769107,393.4470069521944,553.0852386342491,-18.76209798134377,-3.889922154777963,16.586377960160142,59.71096065657651,-7.547007818632138,-23.926369861387258
330,328.36280505688114,478.4622662696997,340.9892180471704,548.0249617935767,-16.328249075612604,-0.13497211636572562,15.584403191583752,56.103851489701505,-8.033538024040988,-23.670561145067673
331,264.5395388912841,486.9960999592035,303.76301792689685,554.0181240065265,-10.583993654013716,6.007992962005503,14.68962362907643,52.882645064675145,-8.38347204320868,-26.826234685099088
332,231.4789435977024,533.4582892083495,284.1846605441267,578.7846328272956,-2.040571531738914,11.345737450524037,14.28497931073204,51.425925518635346,-8.714513202357265,-31.711439626434874
333,245.86053585696493,590.8528190051314,292.56058320544975,606.1985690294398,5.782903390849448,12.740086746027364,14.002126396573317,50.40765502766394,-9.1072912260861,-35.23684645193248
334,284.41453948578237,650.0786160555745,315.88104750067595,633.8315720331093,10.349744624004105,13.245337176369732,13.320493564585327,47.95377683250718,-9.901402603963495,-36.45265345746779
335,340.6001263242774,712.0981120320099,348.5060665246207,663.1676585540101,11.520122146138279,9.184274307903637,12.256826166731381,44.12457420023297,-10.835383673985062,-34.251928337083264
336,389.8675428118019,734.1497132932975,372.2414726488513,668.0937169723171,8.564010544296728,1.5812520678324975,10.71264759398873,38.565531338359435,-11.2563340902203,-28.840941360234204
337,418.9934472418445,726.5725922027182,382.0687475163178,658.3032736509899,4.208525604053749,-3.764020190056,8.843332824436853,31.835998167972672,-11.491379454461333,-20.961745628145593
338,428.3915843881048,699.6945895900965,374.172702277377,637.745159991375,0.6312225866633935,-7.66840031327311,7.5082937661286975,27.029857558063313,-11.714524326472603,-14.393704714941455
339,424.77153854039784,656.3775167093639,356.62843408625827,612.0206253910469,-1.0037165579607596,-9.2454752918198,7.52873768859557,27.103455678944055,-11.989336735776888,-13.013173716042786
340,419.20375424339596,615.0632702055423,334.4115551704964,589.11338667436,-2.30916466819504,-8.220554390838624,8.360637006142113,30.098293222111607,-12.269380937261316,-13.48818013012209
341,403.6338851069986,581.1281279857017,312.70775125346614,573.3459908621644,-4.060780124841825,-7.245679659781632,8.66427859627173,31.19140294657823,-12.4809912197179,-12.141608888202935
342,382.03214663550915,548.7376990380217,288.7551584615332,558.4715002811308,-5.416733150793819,-5.941154496552203,8.030497259842944,28.909790135434598,-12.670348002401356,-9.341454292618693
343,354.05014183407684,526.7439316258278,262.83332560485536,546.1609306830857,-6.067204082281813,-4.232948896137405,7.191437319042452,25.889174348552828,-12.776106590283995,-6.418533705419276
344,326.494116382681,509.9900912990811,240.95708283923886,537.0351599490996,-5.789791627941801,-2.9601673513784386,6.421129466356299,23.116066078882678,-12.87260423388659,-4.2660059513671476
345,301.05149233599207,499.64712365881115,219.1854784416427,530.0544734806201,-5.144472977750842,-1.9105646104775074,5.551702035443185,19.986127327595465,-12.922006211331986,-2.6958956226149224
346,279.40259086311596,492.5011468532275,199.21946696491955,524.2314228536754,-4.449340077837339,-1.6109633988519807,4.842811965148017,17.43412307453286,-12.943184166334872,-1.5527552263956248
347,260.32308094635636,484.9006716245174,179.9354821737708,519.8842466940605,-4.126038409769501,-0.9676219407219677,4.533285684085149,16.319828462706536,-12.976837347131548,-0.40957362399688785
348,241.63362134793067,483.6437199580198,159.78610718301857,519.0789739435362,-4.297130378289393,0.38671199516371996,4.545921602379088,16.365317768564715,-12.974949212521944,0.383387027762959
349,220.98796814757478,488.4405595523447,140.33272466618243,522.8255934942329,-4.485575265894383,1.64613632469796,4.733109979190482,17.039195925085735,-12.969359732118713,0.9818081887530766
350,200.57351995030496,498.7121382544044,118.46274987753318,529.5252318279045,-4.467600111669841,2.659668189530103,4.6473567346213684,16.730484244636926,-12.925371409428845,2.426981560720725
351,180.09240788711588,512.7866554425384,100.78732638338414,538.5459615864271,-3.8803115992616624,2.7769847843111024,4.0834738174353244,14.700505742767168,-12.880433194590628,3.8207702536965886
352,165.05388684293385,524.1321279022077,83.78558285205384,548.7754051571792,-2.5902757190024643,3.1544163921935593,3.711780250599606,13.362408902158583,-12.860791332513214,4.3952842307093425
353,156.3815174515627,541.6615821210845,70.95284739407616,557.4489283706196,-1.670094989816795,2.424744260837354,4.187689582094044,15.075682495538558,-12.749110441265659,3.4173176611508413
354,149.7661554906273,546.3277749065705,56.383937422847254,554.2899463207683,-1.3320673198299582,3.4435455685581684,5.697478210091046,20.510921556327766,-12.651429207972281,0.8788257511528468
355,144.18802698969304,573.1831421955314,47.315439711401396,582.8141088444424,-1.5804892817192373,7.632631707760537,7.730838207423809,27.831017546725715,-12.665463893219389,-2.3097151006988366
356,135.29865771867475,616.1954313996541,40.681383500367474,632.0624453061578,-2.338364259737918,10.808868544377022,9.355702046808753,33.68052736851151,-12.73252141382314,-6.481669968745871
357,122.78308605838114,672.1254655582039,34.224277727531614,704.1368704131146,-3.6265746424667578,11.013502160580483,9.693561758120559,34.89682232923401,-12.913227453837035,-9.091335333577831
358,102.10168437214625,717.0109318985042,26.958718341150288,754.7579609924569,-4.832873326975337,7.763916077157061,8.90151069136514,32.045438488914506,-13.031885405298393,-4.885073382869747
359,78.54388437642669,743.1948741566041,21.898607072376038,779.2040418484501,-4.678001333031487,3.494949127250131,7.399438717137253,26.63797938169411,-13.132624381188856,5.0328272522905415
360,59.280151416728934,749.0030303558735,16.7109267288472,775.5790693274814,-3.5984108388439187,-0.49302957287091453,5.630507014494382,20.26982525217978,-13.12446761755282,15.215232323261588
361,45.60471712252787,738.6817753779413,13.901669671525148,744.037633061924,-2.460589879025223,-4.535660965949055,4.041016065438698,14.547657835579313,-12.733728673569034,20.675878398630257
362,36.75638045273813,707.4844540022143,8.648478739189365,691.1648432744005,-1.169883429779527,-4.692728736689782,3.1043942759630427,11.175819393466954,-12.040333633472525,20.23797569548108
363,34.895827091101395,695.7254305752831,10.295387499260162,666.7422540838058,-0.05780733339666896,-1.7862506197351746,2.361924579971409,8.502928487897073,-11.699361638815693,15.6251237342203
364,36.227223136208224,691.133456143465,11.785536939447557,657.4354081587348,0.3107710695093666,0.22140570648152655,1.4877060971311729,5.355741949672223,-11.623088659619766,7.4207244402101
365,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.1653238600344742,0.7230519818649056,0.4043850356328952,1.4557861282784228,-11.773340495206385,-0.6322310647924464
366,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,-0.09354553866643345,-0.3367639391991604,-11.773340495206385,-3.487448782567079
367,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,-0.01412166043479915,-0.050837977565276936,-11.773340495206385,-2.0315196021364335
368,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.010263623884275902,0.03694904598339325,-11.773340495206385,-0.07135635458996581
369,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,-0.06742833031243509,-0.24274198912476633,-11.773340495206385,0.4093859765027387
370,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
371,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
372,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
373,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
374,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
